query_index,col,query,model,temperature,top_p,answer_text_raw,token_count_in,token_count_out,token_count_total,char_count,word_count,n_citations_found,timestamp
204,NPC,which states ban abortion,gpt-4o,0.0,1.0,"As of March 2026, abortion laws in the United States vary significantly by state. Some states have implemented total bans, while others have enacted restrictions based on gestational limits. Here's an overview:

**States with Total Abortion Bans:**

- **Alabama**: Abortion is illegal at any stage of pregnancy, with no exceptions for rape or incest. ([fox5ny.com](https://www.fox5ny.com/news/roe-v-wade-anniversary-abortion-laws-united-states?utm_source=openai))

- **Arkansas**: A near-total abortion ban is in effect. ([fox5ny.com](https://www.fox5ny.com/news/roe-v-wade-anniversary-abortion-laws-united-states?utm_source=openai))

- **Idaho**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Indiana**: Abortion is illegal, with exceptions for fatal fetal abnormalities, to preserve the life and physical health of the pregnant woman, or (before 10 weeks post-fertilization) in cases of rape or incest. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Kentucky**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Louisiana**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Mississippi**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Missouri**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **North Dakota**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Oklahoma**: Abortion is illegal unless necessary to save the life of the pregnant individual. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai))

- **South Dakota**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Tennessee**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Texas**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **West Virginia**: Abortion is banned from fertilization, with exceptions only to save the life of the pregnant woman. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

**States with Gestational Limits:**

- **Florida**: Abortion is banned after 6 weeks of gestation. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Georgia**: Abortion is illegal after detection of embryonic cardiac-cell activity, typically around 6 weeks. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))

- **Iowa**: Abortion is illegal after 6 weeks of gestation. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **Nebraska**: Abortion is banned after 12 weeks of gestation. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **North Carolina**: Abortion is banned after 12 weeks of gestation. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

- **South Carolina**: Abortion is banned after 6 weeks of gestation. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))

Please note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, it's advisable to consult official state resources or legal experts. ",305,1197,1502,4832,417,20,2026-03-05T19:00:43.159347
205,NPC,states that outlawed abortion,gpt-4o,0.0,1.0,"As of my last update, various states have enacted laws that significantly restrict or ban abortion, especially following the 2022 U.S. Supreme Court decision to overturn Roe v. Wade. However, the legal situation is subject to change due to ongoing legal challenges and legislative actions.

To get the most current and detailed information, it's best to consult a reliable source, as state laws can vary widely and may have changed since my last update.",306,89,395,453,74,0,2026-03-05T19:00:45.975403
206,NPC,Which states outlawed abortion,gpt-4o,0.0,1.0,"As of March 5, 2026, abortion laws in the United States vary significantly by state. Several states have enacted near-total bans on abortion, while others have implemented restrictions based on gestational age. Here's an overview:

**States with Near-Total Abortion Bans:**

- **Alabama**: Abortion is banned at all stages of pregnancy, with exceptions only to prevent death or serious and permanent injury to the patient.

- **Arkansas**: Abortion is prohibited at all stages, with limited exceptions.

- **Idaho**: Abortion is banned at all stages, with exceptions only to prevent death or serious and permanent injury to the patient.

- **Kentucky**: Abortion is banned at all stages, with limited exceptions.

- **Louisiana**: Abortion is banned at all stages, with limited exceptions.

- **Mississippi**: Abortion is banned at all stages, with limited exceptions.

- **Missouri**: Abortion is banned at all stages, with limited exceptions.

- **North Dakota**: Abortion is banned at all stages, with limited exceptions.

- **Oklahoma**: Abortion is banned at all stages, with limited exceptions.

- **South Dakota**: Abortion is banned at all stages, with limited exceptions.

- **Tennessee**: Abortion is banned at all stages, with exceptions only to prevent death or serious and permanent injury to the patient.

- **Texas**: Abortion is banned at all stages, with limited exceptions.

- **West Virginia**: Abortion is banned at all stages, with limited exceptions.

**States with Gestational Limits:**

- **Georgia**: Abortion is prohibited after approximately six weeks of pregnancy.

- **Florida**: Abortion is banned after six weeks of pregnancy.

- **South Carolina**: Abortion is banned after six weeks of pregnancy.

- **Iowa**: Abortion is banned after six weeks of pregnancy.

- **Nebraska**: Abortion is banned after 12 weeks of pregnancy.

- **North Carolina**: Abortion is banned after 12 weeks of pregnancy.

- **Utah**: Abortion is banned after 18 weeks of pregnancy.

**States with Legal Abortion Access:**

In contrast, 31 states and the District of Columbia maintain legal access to abortion, with varying degrees of restrictions. Notably, states like Alaska, California, Colorado, New Jersey, New Mexico, Oregon, Vermont, and Washington, D.C., allow abortion at any stage of pregnancy without gestational limits.

**Recent Legal Developments:**

- **Wyoming**: On January 6, 2026, the Wyoming Supreme Court ruled that abortion restrictions were unconstitutional under the state constitution, affirming that the decision to terminate or continue a pregnancy is a woman's own health care decision. ([apnews.com](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai))

- **Arizona**: In 2024, the Arizona Supreme Court ruled that the state could enforce an 1864 law criminalizing nearly all abortions, except when a woman’s life is in danger. ([apnews.com](https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai))

It's important to note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, consulting official state resources or legal experts is recommended.


## Highlights:
- [Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai), Published on Tuesday, January 06
- [Arizona can enforce an 1864 law criminalizing nearly all abortions, court says](https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai), Published on Tuesday, April 09 ",306,873,1179,3633,494,4,2026-03-05T19:01:02.738257
207,NPC,how many states have outlawed abortion,gpt-4o,0.0,1.0,"As of March 2026, abortion is completely banned in 14 U.S. states:

- **Alabama**
- **Arkansas**
- **Idaho**
- **Indiana**
- **Kentucky**
- **Louisiana**
- **Mississippi**
- **Missouri**
- **North Dakota**
- **Oklahoma**
- **South Dakota**
- **Tennessee**
- **Texas**
- **West Virginia**

These states have enacted near-total abortion bans, with limited exceptions, such as cases where the patient's life is at risk or instances of rape or incest. ([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))

Additionally, several other states have implemented gestational limits on abortion that are more restrictive than the previous federal standard set by *Roe v. Wade*. For example, Florida, Georgia, Iowa, and South Carolina have banned abortions after approximately six weeks of pregnancy. ([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))

It's important to note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. Therefore, for the most current information, it's advisable to consult official state resources or legal experts. ",308,305,613,1233,147,2,2026-03-05T19:01:10.619083
208,NPC,number of states that have outlawed abortion,gpt-4o,0.0,1.0,"As of March 5, 2026, 14 U.S. states have enacted near-total bans on abortion. These states are:

- **Alabama**
- **Arkansas**
- **Idaho**
- **Indiana**
- **Kentucky**
- **Louisiana**
- **Mississippi**
- **Missouri**
- **North Dakota**
- **Oklahoma**
- **South Dakota**
- **Tennessee**
- **Texas**
- **West Virginia**

Additionally, four states have implemented bans on abortion after approximately six weeks of pregnancy:

- **Florida**
- **Georgia**
- **Iowa**
- **South Carolina**

These laws significantly restrict access to abortion services in these regions. ([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))

It's important to note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, consulting official state resources or legal experts is recommended. ",309,237,546,919,116,1,2026-03-05T19:01:21.897596
209,NPC,How many states have outlawed abortion,gpt-4o,0.0,1.0,"As of March 2026, abortion is illegal in 14 U.S. states, with limited exceptions. These states are:

- **Alabama**: Abortion is banned except when necessary to save the life of the pregnant person.
- **Arkansas**: Abortion is prohibited unless required to save the life of the pregnant person.
- **Idaho**: Abortion is illegal, with exceptions for cases where the pregnant person's life is at risk or in instances of rape or incest.
- **Indiana**: Abortion is banned except in cases of rape, incest, fatal fetal anomaly, or to prevent serious health risks to the pregnant person.
- **Kentucky**: Abortion is prohibited unless necessary to prevent the death or serious injury of the pregnant person.
- **Louisiana**: Abortion is illegal, with exceptions only when the pregnant person's life is at risk or in cases of a medically futile pregnancy.
- **Mississippi**: Abortion is banned except to preserve the life of the pregnant person or in cases of rape.
- **Missouri**: Abortion is prohibited unless necessary to save the life of the pregnant person.
- **North Dakota**: Abortion is illegal, with exceptions for cases of rape, incest, or to save the life of the pregnant person.
- **Oklahoma**: Abortion is banned unless necessary to save the life of the pregnant person.
- **South Dakota**: Abortion is prohibited except to save the life of the pregnant person.
- **Tennessee**: Abortion is illegal unless necessary to prevent the death or serious risk of substantial and irreversible impairment of a major bodily function of the pregnant person.
- **Texas**: Abortion is banned except when a physician determines it is necessary to prevent the death or serious risk of substantial impairment of a major bodily function of the pregnant person.
- **West Virginia**: Abortion is prohibited, with exceptions for medical emergencies or in cases of rape or incest.

These laws have been enacted following the U.S. Supreme Court's decision in *Dobbs v. Jackson Women's Health Organization* in June 2022, which overturned *Roe v. Wade* and allowed states to set their own abortion policies. ([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))

It's important to note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, consult official state resources or legal experts. ",308,544,852,2424,369,1,2026-03-05T19:01:30.849237
210,NPC,States that have outlawed abortion,gpt-4o,0.0,1.0,"As of March 2026, abortion laws in the United States vary significantly by state. Several states have enacted near-total bans on abortion, while others have implemented gestational limits or have protective measures in place.

**States with Near-Total Abortion Bans:**

The following states have laws that prohibit nearly all abortions, with limited exceptions:

- **Alabama**: Total ban in effect since June 2022.
- **Arkansas**: Total ban in effect since June 2022.
- **Idaho**: Total ban in effect since August 2022.
- **Kentucky**: Total ban in effect since August 2022.
- **Louisiana**: Total ban in effect since August 2022.
- **Mississippi**: Total ban in effect since July 2022.
- **Missouri**: Total ban in effect since June 2022.
- **North Dakota**: Total ban in effect since April 2023.
- **Oklahoma**: Total ban in effect since May 2022.
- **South Dakota**: Total ban in effect since June 2022.
- **Tennessee**: Total ban in effect since August 2022.
- **Texas**: Total ban in effect since July 2022.
- **West Virginia**: Total ban in effect since September 2022.

These bans typically include exceptions only in cases where the mother's life is at risk or in instances of rape or incest, though the specifics vary by state. ([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))

**States with Gestational Limits:**

Other states have imposed restrictions based on the gestational age of the fetus:

- **Florida**: Implemented a 6-week abortion ban effective May 2024. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai))
- **Georgia**: A 6-week ban was overturned in September 2024, restoring access up to 20 weeks. ([lemonde.fr](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai))
- **Nebraska**: Enacted a 12-week abortion ban in May 2023. ([en.wikipedia.org](https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai))
- **North Carolina**: Implemented a 12-week abortion ban in July 2023. ([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
- **South Carolina**: Enforced a 6-week ban starting August 2023. ([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
- **Utah**: Maintains an 18-week abortion ban. ([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))

**States with Protected Abortion Access:**

Conversely, several states have laws that protect the right to abortion:

- **California**: Protected access, including a shield law enacted in 2022.
- **Illinois**: Protected access, with a shield law enacted in 2023.
- **New York**: Protected access, with a shield law enacted in 2023.
- **Oregon**: Protected access.
- **Vermont**: Protected access.
- **Washington**: Protected access.

These states have taken legislative steps to ensure abortion services remain accessible, even as other states have moved to restrict or ban the procedure. ([theworlddata.com](https://theworlddata.com/abortion-ban-statistics-in-us/?utm_source=openai))

It's important to note that legal challenges and changes continue to occur, affecting the status of abortion laws across the country. For the most current information, consulting official state resources or legal experts is recommended.


## Highlights:
- [Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai), Published on Monday, November 18
- [Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai), Published on Wednesday, July 02
- [US: Georgia ban on abortions overturned](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai), Published on Monday, September 30 ",307,1078,1385,4064,461,11,2026-03-05T19:01:53.592497
211,NPC,law of abortion,gpt-4o,0.0,1.0,"The laws regarding abortion vary widely around the world and are often subject to complex legal, ethical, and political considerations. Here's a general overview of key aspects of abortion laws:

1. **Legality**: 
   - Some countries allow abortion on request within certain gestational limits.
   - Others permit it only under specific conditions, such as risk to the mother's life, rape, incest, or fetal impairment.
   - There are countries where abortion is heavily restricted or banned.

2. **Gestational Limits**: 
   - Many places set a maximum gestational age for when an abortion can be performed, often between 12 and 24 weeks.

3. **Consent Requirements**: 
   - Some regions require parental consent for minors or spousal consent for married women.

4. **Mandatory Counseling and Waiting Periods**: 
   - Certain laws require women to undergo counseling and observe a waiting period before obtaining an abortion.

5. **Access and Providers**:
   - Access to abortion services can be affected by the availability of clinics and healthcare providers.

6. **Recent Changes and Trends**: 
   - Legal battles and changes are frequent, with some regions expanding access and others imposing more restrictions.

For specific details, it's important to look at the laws of the particular country or region in question.",304,265,569,1322,198,0,2026-03-05T19:02:01.307819
212,NPC,outlawed abortion states,gpt-4o,0.0,1.0,"As of March 5, 2026, abortion laws in the United States vary significantly by state. Several states have enacted total bans on abortion, while others have implemented gestational limits or maintained protections for abortion access.

**States with Total Abortion Bans:**

The following states have implemented total bans on abortion, with limited exceptions:

- **Alabama**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Arkansas**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Idaho**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Indiana**: Abortion is illegal, with exceptions for fatal fetal abnormalities, to preserve the life and physical health of the pregnant woman, or (before 10 weeks post-fertilization) in cases of rape or incest.
- **Kentucky**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Louisiana**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Mississippi**: Abortion is illegal, with exceptions only to save the life of the pregnant woman or in cases of rape.
- **Missouri**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **North Dakota**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Oklahoma**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **South Dakota**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Tennessee**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **Texas**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.
- **West Virginia**: Abortion is illegal, with exceptions only to save the life of the pregnant woman.

**States with Gestational Limits:**

Other states have imposed gestational limits on abortion:

- **Florida**: Abortion is banned after 6 weeks of pregnancy.
- **Georgia**: Abortion is banned after 6 weeks of pregnancy.
- **Iowa**: Abortion is banned after 6 weeks of pregnancy.
- **Nebraska**: Abortion is banned after 12 weeks of pregnancy.
- **North Carolina**: Abortion is banned after 12 weeks of pregnancy.
- **South Carolina**: Abortion is banned after 6 weeks of pregnancy.
- **Utah**: Abortion is banned after 18 weeks of pregnancy.
- **Wisconsin**: Abortion is banned after 6 weeks of pregnancy.

**States Protecting Abortion Access:**

Conversely, several states have enacted laws to protect and expand access to abortion services:

- **California**: Abortion is legal up to the point of fetal viability, or after that if necessary to preserve the life or health of the pregnant woman.
- **Illinois**: Abortion is legal up to the point of fetal viability, or after that if necessary to preserve the life or health of the pregnant woman.
- **New York**: Abortion is legal up to the point of fetal viability, or after that if necessary to preserve the life or health of the pregnant woman.
- **Oregon**: Abortion is legal up to the point of fetal viability, or after that if necessary to preserve the life or health of the pregnant woman.
- **Washington**: Abortion is legal up to the point of fetal viability, or after that if necessary to preserve the life or health of the pregnant woman.

It's important to note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, consulting official state resources or legal experts is recommended. ",306,821,1127,3607,582,0,2026-03-05T19:02:12.673295
213,NPC,What states have outlawed abortion in the United States?,gpt-4o,0.0,1.0,"As of March 5, 2026, abortion is illegal in several U.S. states, with varying exceptions. The following states have enacted near-total bans:

- **Alabama**: Abortion is banned at all stages of pregnancy, with exceptions only to save the life of the pregnant woman.

- **Arkansas**: Abortion is illegal, with exceptions solely to preserve the life of the pregnant woman; there are no exceptions for rape, incest, or fatal fetal abnormalities.

- **Idaho**: Abortion is prohibited, with exceptions to save the life of the pregnant woman.

- **Kentucky**: Abortion is banned at all stages, with exceptions only to prevent death or serious risk of substantial and irreversible impairment of a major bodily function of the pregnant woman.

- **Louisiana**: Abortion is illegal, with exceptions to prevent death or serious risk of substantial and irreversible impairment of a major bodily function of the pregnant woman.

- **Mississippi**: Abortion is banned, with exceptions when the pregnant woman's life is in danger or in cases of rape. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai))

- **Missouri**: Abortion is illegal, with exceptions only to prevent death or serious risk of substantial and irreversible impairment of a major bodily function of the pregnant woman.

- **North Dakota**: Abortion is generally illegal, with exceptions to save the life of the pregnant woman or, until six weeks into a pregnancy, in cases of rape or incest.

- **Oklahoma**: Abortion is illegal unless necessary to save the life of the pregnant individual. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai))

- **South Dakota**: Abortion is banned, with exceptions only to save the life of the pregnant woman.

- **Tennessee**: Abortion is illegal, with exceptions to prevent death or serious risk of substantial and irreversible impairment of a major bodily function of the pregnant woman.

- **Texas**: Abortion is banned, with exceptions only to save the life of the pregnant woman.

- **West Virginia**: Abortion is illegal, with exceptions to save the life of the pregnant woman or in cases of rape or incest.

Additionally, some states have implemented gestational limits on abortion:

- **Georgia**: Abortion is illegal after detection of embryonic cardiac-cell activity, typically around six weeks after the last menstrual period. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))

- **Iowa**: Abortion is illegal after six weeks of gestation, with exceptions for rape, incest, fetal abnormalities, and the pregnant woman's life.

- **Nebraska**: Abortion is illegal after 12 weeks of pregnancy.

- **North Carolina**: Abortion is illegal after the 12th week of pregnancy, with exceptions for rape, incest, and certain fetal abnormalities.

- **South Carolina**: Abortion is illegal after detection of a fetal heartbeat, up to five or six weeks from the last menstrual period.

- **Utah**: Abortion is legal up to 18 weeks of pregnancy.

Please note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, consult official state resources or legal experts.


## Highlights:
- [Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees](https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai), Published on Friday, February 06 ",312,783,1095,3495,487,4,2026-03-05T19:02:25.834635
214,NPC,number of states  have outlawed abortion,gpt-4o,0.0,1.0,"As of March 5, 2026, abortion laws in the United States vary significantly by state. Currently, 14 states have enacted near-total bans on abortion, prohibiting the procedure at all stages of pregnancy with limited exceptions. These states include Alabama, Arkansas, Idaho, Indiana, Kentucky, Louisiana, Mississippi, Missouri, North Dakota, Oklahoma, South Dakota, Tennessee, Texas, and West Virginia. ([scrippsnews.com](https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai))

Additionally, several states have implemented gestational limits that effectively restrict access to abortion:

- **Six-week bans**: Florida, Georgia, Iowa, and South Carolina have laws prohibiting abortion after approximately six weeks of pregnancy. ([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))

- **Twelve-week bans**: Nebraska and North Carolina restrict abortions after 12 weeks of gestation. ([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))

- **Fifteen-week ban**: Arizona enforces a ban on abortions after 15 weeks. ([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))

- **Eighteen-week ban**: Utah prohibits abortions after 18 weeks of pregnancy. ([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))

It's important to note that legal challenges and court rulings continue to influence abortion laws across the country, leading to ongoing changes in access and restrictions.


## Highlights:
- [Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai), Published on Wednesday, July 02
- [Indiana abortions fall to zero](https://www.axios.com/local/indianapolis/2023/11/16/indiana-abortion-ban-zero-procedures?utm_source=openai), Published on Thursday, November 16
- [US conservatives revive the battle over abortion access](https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai), Published on Thursday, December 26 ",309,620,929,2428,199,8,2026-03-05T19:02:35.305992
215,NPC,How many states have banned abortions,gpt-4o,0.0,1.0,"As of March 5, 2026, abortion laws in the United States vary significantly by state. According to a report by the Society of Family Planning, 14 states have enforced total abortion bans for the majority of the 18 months since the Supreme Court's decision in Dobbs v. Jackson Women's Health Organization. These states are:

- Alabama
- Arkansas
- Idaho
- Kentucky
- Louisiana
- Mississippi
- Missouri
- North Dakota
- Oklahoma
- South Dakota
- Tennessee
- Texas
- West Virginia
- Wisconsin

In addition to these total bans, several other states have implemented gestational limits on abortion:

- **Georgia**: Abortion is illegal after detection of embryonic cardiac-cell activity, typically around five to six weeks into pregnancy. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))

- **South Carolina**: Abortion is illegal after detection of a fetal heartbeat, usually around six weeks. ([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai))

- **Nebraska**: A 12-week abortion ban was enacted in May 2023. ([en.wikipedia.org](https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai))

- **North Carolina**: A 12-week abortion ban was passed in May 2023, reducing the limit from 20 weeks. ([goodmorningamerica.com](https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai))

- **Florida**: A six-week abortion ban was signed into law in April 2023, but its implementation is pending a state Supreme Court decision. ([wfae.org](https://www.wfae.org/united-states-world/2022-06-24/heres-where-abortions-are-now-banned-or-severely-restricted?utm_source=openai))

It's important to note that legal challenges and court decisions continue to influence abortion laws across the country, leading to ongoing changes in their status. ",307,480,787,1912,217,5,2026-03-05T19:02:43.497322
216,NPC,how many states abortion illegal,gpt-4o,0.0,1.0,"As of March 2026, abortion is illegal in 13 U.S. states. These states have enacted near-total bans on abortion, with limited exceptions, such as when the pregnant person's life is at risk. The states where abortion is currently illegal are:

- **Alabama**
- **Arkansas**
- **Idaho**
- **Indiana**
- **Kentucky**
- **Louisiana**
- **Mississippi**
- **Missouri**
- **North Dakota**
- **Oklahoma**
- **South Dakota**
- **Tennessee**
- **Texas**

Additionally, four states—**Georgia**, **South Carolina**, **Florida**, and **Iowa**—have implemented laws banning abortion after approximately six weeks of pregnancy. ([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))

It's important to note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, it's advisable to consult official state resources or legal experts. ",306,243,549,966,121,1,2026-03-05T19:02:55.988620
217,NPC,Number of states that have outlawed abortion,gpt-4o,0.0,1.0,"As of March 5, 2026, abortion is completely banned in 14 U.S. states:

- **Alabama**
- **Arkansas**
- **Idaho**
- **Indiana**
- **Kentucky**
- **Louisiana**
- **Mississippi**
- **Missouri**
- **North Dakota**
- **Oklahoma**
- **South Dakota**
- **Tennessee**
- **Texas**
- **West Virginia**

These states have enacted near-total abortion bans, with limited exceptions, such as cases where the patient's life is at risk. ([scrippsnews.com](https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai))

Additionally, several other states have implemented gestational limits on abortion:

- **6-week bans**: Georgia, South Carolina, Florida, and Iowa.
- **12-week bans**: Nebraska and North Carolina.
- **15-week ban**: Arizona.
- **18-week ban**: Utah.

It's important to note that abortion laws are subject to change due to ongoing legal challenges and legislative actions. For the most current information, consulting official state resources or legal experts is recommended. ",309,274,583,1039,132,1,2026-03-05T19:03:03.976626
